,0,1,2,3,4,5,6,7,8,11,12
12,NOTARÍA 3, ZAPOPAN, JALISCO, CARACTER: TITULAR, EULOGIO PARRA 2879, PRADOS DE PROVIDENCIA  ZAPOPAN, JALISCO, Socio desde: 2011, 01 333 003 2552,alvaro@notariotres.com,
13,NOTARÍA 2, SAN JUAN DE LOS LAGOS, JALISCO, CARACTER: TITULAR, RITA PEREZ 55, CENTRO  SAN JUAN DE LOS LAGOS, JALISCO, Socio desde: 2018, 01 395 785 4660,notaria2sjl@gmail.com,
14,NOTARÍA 48, GUADALAJARA, JALISCO, CARACTER: TITULAR, JOSE MARIA VIGIL 2498, PROVIDENCIA  GUADALAJARA, JALISCO, Socio desde: 2007, 01 33 36 15 03 59,notaria48gdl@gmail.com,
15,NOTARÍA 19, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA LA PAZ 2611, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2018, 01 333 615 92 86,angel.zamora@zamoraestrada.com,
16,NOTARÍA 26, ZAPOPAN, JALISCO, CARACTER: TITULAR, THOMAS FULLER 555, PATRIA UNIVERSIDAD  ZAPOPAN, JALISCO, Socio desde: 2007, ,notaria26zapopan@hotmail.com,
17,NOTARÍA 51, GUADALAJARA, JALISCO, CARACTER: TITULAR, ANAHUAC 226, CIUDAD DEL SOL  GUADALAJARA, JALISCO, Socio desde: 2007, 01 33 3003 2552,arturoramos@notaria51gdl.com,
18,NOTARÍA 16, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA LA PAZ 2611, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2006, 01 333 630 0742,angel.zamora@zamoraestrada.com,
19,NOTARÍA 1, PONCITLAN, JALISCO, CARACTER: TITULAR, CUAUHTEMOC 286 INT. B, CENTRO  PONCITLAN, JALISCO, Socio desde: 2018, 01 391921 1796,regiscasc@prodigy.net.mx,
20,NOTARÍA 133, GUADALAJARA, JALISCO, CARACTER: TITULAR, EFRAIN GONZALEZ LUNA 1940, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 2004, 01 33 38 26 88 22,carloshijar@hotmail.com,
21,NOTARÍA 5, PUERTO VALLARTA, JALISCO, CARACTER: TITULAR, RIO AMARILLO 235 S/N, RESIDENCIAL FLUVIAL VALLARTA PUERTO VALLARTA  PUERTO VALLARTA, JALISCO, Socio desde: 1984, 01 322-222-51-40,notaria5pv@hotmail.com,
22,NOTARÍA 4, TLAJOMULCO DE ZUÑIGA, JALISCO, CARACTER: TITULAR, AV. CAMINO A LA TIJERA 20, TULIPANES  TLAJOMULCO DE ZUÑIGA, JALISCO, Socio desde: 1987, (01 333) 798-00-10,notaria4tlajomulco@gmail.com,
23,NOTARÍA 33, ZAPOPAN, JALISCO, CARACTER: TITULAR, GENERAL ARTEAGA 57-B, SANTA FE  ZAPOPAN, JALISCO, Socio desde: 2014, 01 333 636 9960,notaria33zapopan@live.com,
24,NOTARÍA 14, GUADALAJARA, JALISCO, CARACTER: SUPLENTE, AV. TERRANOVA 720, PRADOS PROVIDENCIA SECTOR HIDALGO  GUADALAJARA, JALISCO, Socio desde: 1992, ,notaria14gdl@megared.net.mx,
25,NOTARÍA 122, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. UNION 164, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 2004, 01 33 36 15 58 92,c.gutierrez@notaria122gdl.mx,
26,NOTARÍA 10, GUADALAJARA, JALISCO, CARACTER: TITULAR, JESUS GARCIA 1968, FRACC LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2016, 33 361 58384,not10zap@outlook.com,
27,NOTARÍA 11, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. NIÑO OBRERO 1006, CIUDAD DE LOS NIÑOS  ZAPOPAN, JALISCO, Socio desde: 2019, 01 331 65 35 928,notaria11zapopan@gmail.com,
28,NOTARÍA 3, TEPATITLAN, JALISCO, CARACTER: TITULAR, PEDRO MEDINA 67, CENTRO  TEPATITLAN, JALISCO, Socio desde: 1973, LOS MISMOS TELS.,notaria3@tepa.com.mx,
29,NOTARÍA 7, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. LA PAZ 2530, ARCOS SUR  GUADALAJARA, JALISCO, Socio desde: 2011, 01 33 36 152 796,ceciliaortega@ortegaabogados.com.mx,
30,NOTARÍA 1, EL GRULLO, JALISCO, CARACTER: TITULAR, ESTANISLAO GARCIA 60, EL GRULLO  EL GRULLO, JALISCO, Socio desde: 2016, 321 387 2442,cesaruvaz@yahoo.com.mx,
31,NOTARÍA 1, SAN MIGUEL EL ALTO, JALISCO, CARACTER: TITULAR, SANTUARIO 11, CENTRO  SAN MIGUEL EL ALTO, JALISCO, Socio desde: 1992, 01 347-788-25-99,notariasmacesar@prodigy.net.mx,
32,NOTARÍA 1, YAHUALICA DE GONZÁLEZ GALLO, JALISCO, CARACTER: TITULAR, GALEANA 11, CENTRO  YAHUALICA DE GONZÁLEZ GALLO, JALISCO, Socio desde: 2012, 33 35 59 77 99,notario@notaria1yahualica.com,
33,NOTARÍA 1, AUTLAN DE NAVARRO, JALISCO, CARACTER: TITULAR, ANTONIO BORBON 145, CENTRO  AUTLAN DE NAVARRO, JALISCO, Socio desde: 1992, 01 31 73 82 35 30,crescenciouribe@hotmail.com,
34,NOTARÍA 26, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA LA PAZ 2379, OBRERA CENTRO  GUADALAJARA, JALISCO, Socio desde: 2011, 01 333 615 2769,informacion@notaria26gdl.com.mx,
35,NOTARÍA 21, GUADALAJARA, JALISCO, CARACTER: SUPLENTE, COLOMOS 2518, FRACC. PROVIDENCIA  GUADALAJARA, JALISCO, Socio desde: 1992, TODOS LOS TELS.,parragrave1@megared.net.mx,
36,NOTARÍA 119, GUADALAJARA, JALISCO, CARACTER: TITULAR, CALLE LEY 2654, CIRCUNVALACION VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2004, 01 33 36 30 33 64,diego.oq@n119gdl.com.mx,
37,NOTARÍA 22, GUADALAJARA, JALISCO, CARACTER: TITULAR, PRIVADA DEL NIÑO 76, FRACC. CAMINO REAL  GUADALAJARA, JALISCO, Socio desde: 1990, 0133 3121 3094,diego.robles@rslgv.com.mx,
38,NOTARÍA 108, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. LIBERTAD 1828, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 2017, 01 333 825 25 24,diegotorres@notaria11.com,
39,NOTARÍA 3, TLAJOMULCO DE ZUÑIGA, JALISCO, CARACTER: TITULAR, SAN JOSE DEL TAJO 3, CENTRO  TLAJOMULCO DE ZUÑIGA, JALISCO, Socio desde: 1992, ,emarquez@notaria3.lat,
40,NOTARÍA 104, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. MEXICO 2222 INT. 3ER PISO, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1992, 01 33-36-16-00-63,notaria104gdl@yahoo.com.mx,
41,NOTARÍA 4, CD. GUZMAN, JALISCO, CARACTER: TITULAR, MIGUEL HIDALGO Y COSTILLA 351, CENTRO  CD. GUZMAN, JALISCO, Socio desde: 1998, MISMOS,notaria4ciudadguzman@yahoo.com.mx,
42,NOTARÍA 88, GUADALAJARA, JALISCO, CARACTER: TITULAR, MORELOS 740, CENTRO  GUADALAJARA, JALISCO, Socio desde: 2007, 01 33 36138275,eramosm@rrrm.com.mx,
43,NOTARÍA 10, TONALA, JALISCO, CARACTER: TITULAR, RICARDO PALMA 2892, PROVIDENCIA  TONALA, JALISCO, Socio desde: 2004, 01 33 36 16 16 15,administracion@notaria10detonala.com,
44,NOTARÍA 7, PUERTO VALLARTA, JALISCO, CARACTER: TITULAR, CALLE LIBERTAD 105 INT. LOCAL B, CENTRO  PUERTO VALLARTA, JALISCO, Socio desde: 2018, 01 32 22 230 722,esa@sanchezacostasc.com,
45,NOTARÍA 142, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. EULOGIO PARRA 3145, MONRAZ  GUADALAJARA, JALISCO, Socio desde: 1987, ,evc@notaria142gdl.com.mx,
46,NOTARÍA 5, JALISCO, JALISCO, CARACTER: TITULAR, ACUEDUCTO 2100 INT. JME-A PLANTA BAJA, COLINAS DE SAN JAVIER  JALISCO, JALISCO, Socio desde: 2007, 01 33 3124 3382,eliasestrada@estradayestrada.com,
47,NOTARÍA 2, ZAPOTLANEJO, JALISCO, CARACTER: ADSCRITO, JUAREZ 64 INT. 19, CENTRO  ZAPOTLANEJO, JALISCO, Socio desde: 1999, ,notariadoszapotlanejo@hotmail.com,
48,NOTARÍA 5, TEPATITLAN DE MORELOS, JALISCO, CARACTER: TITULAR, PEDRO MEDINA 67, CENTRO  TEPATITLAN DE MORELOS, JALISCO, Socio desde: 2014, 01 3787 814 444,enriquecasillas88@gmail.com,
49,NOTARÍA 3, AUTLAN DE NAVARRO, JALISCO, CARACTER: TITULAR, ANTONIO BORBON 57, CENTRO  AUTLAN DE NAVARRO, JALISCO, Socio desde: 1998, ,gonzalezbufete@hotmail.com,
50,NOTARÍA 2, TALA, JALISCO, CARACTER: TITULAR, VICENTE GUERRERO 35, CENTRO  TALA, JALISCO, Socio desde: 2012, 384 7380423,notaria2tala@yahoo.com.mx,
51,NOTARÍA 9, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUAN RUIZ DE ALARCON 320, ARCOS SUR  GUADALAJARA, JALISCO, Socio desde: 1987, 01 33 36 30 29 09,fvazquez@vahg.mx,
52,NOTARÍA 11, GUADALAJARA, JALISCO, CARACTER: ADJUNTO, AV. LIBERTAD 1828, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 1983, 01 33-38-25-17-19,notaria11@msn.com,
53,NOTARÍA 3, GUADALAJARA, JALISCO, CARACTER: TITULAR, EFRAIN GONZALEZ LUNA 2273, BARRERA  GUADALAJARA, JALISCO, Socio desde: 2000, 0133 3615 8732,felipe_vazquez@hotmail.com,
54,NOTARÍA 23, GUADALAJARA, JALISCO, CARACTER: TITULAR, MEXICALTZINGO 1911, BARRERA  GUADALAJARA, JALISCO, Socio desde: 1992, TODOS SON TELS Y FAX,gallonotgdl@hotmail.com,
55,NOTARÍA 124, GUADALAJARA, JALISCO, CARACTER: TITULAR, EL CHACO 2845, COLOMOS  GUADALAJARA, JALISCO, Socio desde: 1982, TELS. Y FAX,calcanal@infinitummail.com,
56,NOTARÍA 1, PUERTO VALLARTA, JALISCO, CARACTER: TITULAR, RIO AMARILLO 235, RESIDENCIAL FLUVIAL VALLARTA  PUERTO VALLARTA, JALISCO, Socio desde: 2018, 01 322 22 21 398,fernando@notaria5pv.com,
57,NOTARÍA 9, GUADALAJARA, JALISCO, CARACTER: TITULAR, LERDO DE TEJADA 1964, AMERICANA S.J.  GUADALAJARA, JALISCO, Socio desde: 1994, 01 33 38.26.66.66,fernandolopez@notarianueve.com.mx,
58,NOTARÍA 45, GUADALAJARA, JALISCO, CARACTER: TITULAR, LERDO DE TEJADA 1464, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 2012, 01 333 826 6666,fernandolopez@notaria45.mx,
59,NOTARÍA 21, ZAPOPAN, JALISCO, CARACTER: TITULAR, AVE. LOPEZ MATEOS SUR 1994, CENTRO  ZAPOPAN, JALISCO, Socio desde: 1992, 01 33-31-21-11-05,fra_notaria21@hotmail.com,
60,NOTARÍA 32, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. NIÑO OBRERO 882, FRACC. CIUDAD DE LOS NIÑOS  ZAPOPAN, JALISCO, Socio desde: 2000, ,maciasabogados@hotmail.com,
61,NOTARÍA 3, PUERTO VALLARTA, JALISCO, CARACTER: SUPLENTE, PARAGUAY 1101, 5 DE DICIEMBRE  PUERTO VALLARTA, JALISCO, Socio desde: 1991, 01 322 222 50 73,fcoruiz@prodigy.net.mx,
62,NOTARÍA 2, GUADALAJARA, JALISCO, CARACTER: TITULAR, EFRAIN GONZALEZ LUNA 1940 INT. L.J., CENTRO  GUADALAJARA, JALISCO, Socio desde: 1981, 0133 3826 88 22,hijar02@prodigy.net.mx,
63,NOTARÍA 2, TEPATITLAN DE MORELOS, JALISCO, CARACTER: TITULAR, CALLE MORELOS 78, CENTRO  TEPATITLAN DE MORELOS, JALISCO, Socio desde: 2010, 01 378 781 0707,notaria2tepa@hotmail.com,
64,NOTARÍA 5, LAGOS DE MORENO, JALISCO, CARACTER: ADSCRITO, LICENCIADO VERDAD 294, CENTRO  LAGOS DE MORENO, JALISCO, Socio desde: 2000, 01 474 742-16-01,notaria5lagos@hotmail.com,
65,NOTARÍA 120, GUADALAJARA, JALISCO, CARACTER: TITULAR, LÓPEZ COTILLA 1809, FRACCIONAMIENTO ARCOS SUR  GUADALAJARA, JALISCO, Socio desde: 2012, ,guillermo.gatt@gatt.mx,
66,NOTARÍA 50, GUADALAJARA, JALISCO, CARACTER: TITULAR, MORELOS 2210 INT. SEC. HIDALGO, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1996, TODOS LOS TELS.,g_coronado50@hotmail.com,
67,NOTARÍA 9, TONALA, JALISCO, CARACTER: TITULAR, EMILIANO ZAPATA 60, CENTRO  TONALA, JALISCO, Socio desde: 1996, 01 33 3616 6425,guillermo442002@yahoo.com,
68,NOTARÍA 1, ZAPOTLAN EL GRANDE, JALISCO, CARACTER: TITULAR, REFUGIO BARRAGAN DE TOSCANO 10, CENTRO  ZAPOTLAN EL GRANDE, JALISCO, Socio desde: 2013, ,notaria1zapotlanelgde@hotmail.com,
69,NOTARÍA 54, GUADALAJARA, JALISCO, CARACTER: SUPLENTE, AV. MARIANO OTERO 466, MODERNA  GUADALAJARA, JALISCO, Socio desde: 1993, ,notaria54gdl@notaria54gdl.net,
70,NOTARÍA 7, ZAPOPAN, JALISCO, CARACTER: TITULAR, AVENIDA PASEO ROYAL COUNTRY 4596 INT. TORRE CUBE 2 PISO 14,  ZAPOPAN, JALISCO, Socio desde: 2005, 0133 3838 0662,hector.basulto-barocio@bakermckenzie.com,
71,NOTARÍA 36, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA LA PAZ 2601, ARCOS  GUADALAJARA, JALISCO, Socio desde: 2008, 01 333 615 8278,hernan@gasconcorporativo.com,
72,NOTARÍA 5, TLAQUEPAQUE, JALISCO, CARACTER: TITULAR, LUIS PEREZ VERDIA 77, LADRON DE GUEVARA  TLAQUEPAQUE, JALISCO, Socio desde: 1999, ,notaria5tlaq@gasconorozco.com,
73,NOTARÍA 5, OCOTLAN, JALISCO, CARACTER: TITULAR, ZARAGOZA 249, CENTRO  OCOTLAN, JALISCO, Socio desde: 2010, 01 392 114 0400,fonsecafelix@hotmail.com,
74,NOTARÍA 61, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV ADOLFO LOPEZ MATEO 591, ROJAS LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2008, 13331208555,naterajaime@hotmail.com,
75,NOTARÍA 90, GUADALAJARA, JALISCO, CARACTER: TITULAR, NICOLAS LEAÑO 83, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 1992, ,not90@cencar.udg.mx,
76,NOTARÍA 86, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUSTO SIERRA 2768, VALLARTA NORTE  GUADALAJARA, JALISCO, Socio desde: 2003, 01 33 36 16 34 71,jmaytorena@notaria86.com.mx,
77,NOTARÍA 2, EL SALTO, JALISCO, CARACTER: TITULAR, HELIODORO HERNANDEZ LOZA 442, POTRERO NUEVO  EL SALTO, JALISCO, Socio desde: 2012, ,alejandro.macias@notaria2elsalto.com,
78,NOTARÍA 4, ZAPOPAN, JALISCO, CARACTER: TITULAR, LERDO DE TEJADA 2454, ARCOS VALLARTA  ZAPOPAN, JALISCO, Socio desde: 2012, 01 333 616 1661,javiercuellarv@hotmail.com,
79,NOTARÍA 29, GUADALAJARA, JALISCO, CARACTER: TITULAR, FRANCISCO JAVIER GAMBOA 285, DEITZ  GUADALAJARA, JALISCO, Socio desde: 1987, 01 33 36-16-37-70 Y 95,notaria29gdl@prodigy.net.mx,
80,NOTARÍA 106, GUADALAJARA, JALISCO, CARACTER: TITULAR, JOSE GUADALUPE MONTENEGRO 2145, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 1997, (01 33) 36-16-02-79,lozanonotario@hotmail.com,
81,NOTARÍA 102, GUADALAJARA, JALISCO, CARACTER: TITULAR, OSTIA 2495, FRACC. PROVIDENCIA  GUADALAJARA, JALISCO, Socio desde: 1992, 01-33-38 17 61 51 EXT. 1,javierrodriguez@notaria102.com,
82,NOTARÍA 63, GUADALAJARA, JALISCO, CARACTER: ADSCRITO, AV. AMERICAS 1500 INT. PISO 14, COUNTRY CLUB  GUADALAJARA, JALISCO, Socio desde: 2010, 01 33 39 15 94 75 ,gro_not63gdl@hotmail.com,
83,NOTARÍA 10, GUADALAJARA, JALISCO, CARACTER: TITULAR, MARSELLA 446, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 1986, 01 33-36-15-17-12,notaria@notaria10gdl.com,
84,NOTARÍA 14, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. CIRCUNVALACION DIVISION DEL NORTE 40, INDEPENDENCIA  ZAPOPAN, JALISCO, Socio desde: 2007, 01 33 35 85 3332,notaria14zapopan@hotmail.com,
85,NOTARÍA 1, TEQUILA, JALISCO, CARACTER: TITULAR, FRANCISCO JAVIER SAUZA 40, CENTRO  TEQUILA, JALISCO, Socio desde: 2008, 01 374 74 229 10,jgutierrez@notaria1tequila.com.mx,
86,NOTARÍA 109, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA LUIS PEREZ VERDIA 136, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2006, 01 33 3615 3404,notaria109gdl@prodigy.net.mx,
87,NOTARÍA 94, GUADALAJARA, JALISCO, CARACTER: TITULAR, PABLO B VILLASEÑOR 25A, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2007, ,notaria94gdl@hotmail.com,
88,NOTARÍA 4, OCOTLAN, JALISCO, CARACTER: TITULAR, CALLE MADERO 681, FLORIDA  OCOTLAN, JALISCO, Socio desde: 2013, 13921140500,jorgeluisru@yahoo.com.mx,
89,NOTARÍA 18, ZAPOPAN, JALISCO, CARACTER: TITULAR, VICENTE GUERRERO 273, LA HUERTA  ZAPOPAN, JALISCO, Socio desde: 2004, TELS Y FAX,jrqr18@yahoo.com.mx,
90,NOTARÍA 12, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. AMERICAS 65, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1981, 0133 3616 5161,jroblesf@roblesnotarios.mx,
91,NOTARÍA 73, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA AMERICAS 65, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2011, 01 33 3616 5161,jorge.robles@roblesnotarios.mx,
92,NOTARÍA 125, GUADALAJARA, JALISCO, CARACTER: TITULAR, VIDRIO 2341, BARRERA  GUADALAJARA, JALISCO, Socio desde: 2003, LOS MISMOS,jorgevilla@notaria125.com.mx,
93,NOTARÍA 135, GUADALAJARA, JALISCO, CARACTER: TITULAR, PROLONG. AV. AMERICAS 1194 INT. 1, AGRARIA  GUADALAJARA, JALISCO, Socio desde: 1997, 01 33 36 56 01 09,jagonzalez47@prodigy.net.mx,
94,NOTARÍA 2, TONALA, JALISCO, CARACTER: SUPLENTE, AV. TONALA 39, CENTRO  TONALA, JALISCO, Socio desde: 1992, ,antoniot_76@hotmail.com,
95,NOTARÍA 39, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. ABEDULES 454, LOS PINOS  ZAPOPAN, JALISCO, Socio desde: 2010, 01 333 813 1237,notaria39zapopan@gmail.com,
96,NOTARÍA 10, TLAQUEPAQUE, JALISCO, CARACTER: TITULAR, JUAREZ 273, CENTRO  TLAQUEPAQUE, JALISCO, Socio desde: 2014, ,notaria10tlaq@yahoo.com.mx,
97,NOTARÍA 8, PUERTO VALLARTA, JALISCO, CARACTER: TITULAR, BLVD. FRANCISCO MEDINA ASENCIO, PLAZA NEPTUNO S/N INT. LOCAL F-10 Y F-11, MARINA VALLARTA  PUERTO VALLARTA, JALISCO, Socio desde: 1998,, 'com');jesus@notaria8pv.com]
98,NOTARÍA 17, ZAPOPAN, JALISCO, CARACTER: TITULAR, OTAWA 1134, PROVIDENCIA  ZAPOPAN, JALISCO, Socio desde: 2007, ,notaria17zapopan@hotmail.com,
99,NOTARÍA 3, ARANDAS, JALISCO, CARACTER: TITULAR, FRANCISCO I MADERO 173, CENTRO  ARANDAS, JALISCO, Socio desde: 2012, 01 348 7834 765,jflores@correduria-notaria.com,
100,NOTARÍA 30, ZAPOPAN, JALISCO, CARACTER: SUPLENTE, SAN JUAN BOSCO 1340, FRACC. CAMINO REAL  ZAPOPAN, JALISCO, Socio desde: 2000, 01 33 31 21 00 46,oficina_toledo@yahoo.com.mx,
101,NOTARÍA 67, GUADALAJARA, JALISCO, CARACTER: TITULAR, GARIBALDI 2565 INT. 5, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2007, 01 33 36 163570,jleal@n67n74.com,
102,NOTARÍA 2, TEQUILA, JALISCO, CARACTER: TITULAR, HIDALGO 68, CENTRO  TEQUILA, JALISCO, Socio desde: 2014, ,notaria2tequila@gmail.com,
103,NOTARÍA 139, GUADALAJARA, JALISCO, CARACTER: TITULAR, SEVERO DIAZ 16, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1994, TODOS LOS TELS.,rubenc@notariapublica139.com,
104,NOTARÍA 1, JOCOTEPEC, JALISCO, CARACTER: TITULAR, HIDALGO 26 INT. A, CENTRO  JOCOTEPEC, JALISCO, Socio desde: 1998, ,juancarloslopezjara@hotmail.com,
105,NOTARÍA 87, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. MANUEL ACUÑA 2670, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2000, ,notaria87gdl@hotmail.com,
106,NOTARÍA 115, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. HIDALGO 2005, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2009, 01 33 1057 8471,juan_diego_ramos@notaria115gdl.com.mx,
107,NOTARÍA 7, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA HIDALGO 1769, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2012, 01 3338180021,notaria7tonala@gmail.com,
108,NOTARÍA 11, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. JOSE GUADALUPE ZUNO 2272, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 2000, 01 33 36 15 11 37,notaria11@notariaserratos.com,
109,NOTARÍA 1, CUQUIO, JALISCO, CARACTER: TITULAR, FELIPE PLASCENCIA 80, CENTRO  CUQUIO, JALISCO, Socio desde: 2017, 373 7965191,notaria1cuquio1@hotmail.com,
110,NOTARÍA 4, PUERTO VALLARTA, JALISCO, CARACTER: TITULAR, FRANCISCO MEDINA ASCENCIO KM 2.5 INT. LOCAL 29, ZONA HOTELERA LAS GLORIAS  PUERTO VALLARTA, JALISCO, Socio desde: 1998, 01 322 298 54 88,notaria4pv@hotmail.com,
111,NOTARÍA 1, TLAJOMULCO DE ZUÑIGA, JALISCO, CARACTER: TITULAR, LOPEZ MATEOS SUR 5560 INT. 43, CENTRO COMERCIAL EL MANANTIAL  TLAJOMULCO DE ZUÑIGA, JALISCO, Socio desde: 2007, 01 33 35875603,jpa@pena-acosta.com,
112,NOTARÍA 1, TLAQUEPAQUE JALISCO, JALISCO, CARACTER: TITULAR, MORELOS 287, CENTRO  TLAQUEPAQUE JALISCO, JALISCO, Socio desde: 2012, ,leticia.dominguez@notaria1tlaquepaque.org,
113,NOTARÍA 105, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA VALLARTA 2031, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2006, 01 33 36 15 31 65,lcornejonotario@megared.net.mx,
114,NOTARÍA 2, CHAPALA, JALISCO, CARACTER: TITULAR, DEL PARQUE OTE. 60, CHULAVISTA  CHAPALA, JALISCO, Socio desde: 2009, 01 376 7660 190,leagua@gmail.com,
115,NOTARÍA 3, ZAPOTLANEJO, JALISCO, CARACTER: TITULAR, ALVARO OBREGON 66 INT. 5, CENTRO  ZAPOTLANEJO, JALISCO, Socio desde: 2008, 01 373 734 3202,luismramirezp@notaria3zapotlanejo.com,
116,NOTARÍA 3, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUSTO SIERRA 2326 INT. 1ER PISO, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1981, 01 33 36 69 0309,lro@l-ramirez.com,
