,0,1,2,3,4,5,6,7,8,11,12
14,NOTARÍA 10, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE E 197 INT. 7, NUEVA  MEXICALI, BAJA CALIFORNIA, Socio desde: 2016, 686 55 22 405,tobias.duarte@notaria10mexicali.com,
15,NOTARÍA 11, MEXICALI, BAJA CALIFORNIA, CARACTER: ADSCRITO, PASAJE JALAPA 1003, CENTRO CIVICO  MEXICALI, BAJA CALIFORNIA, Socio desde: 2018, 016865572143,g.cardenas@notaria11.com.mx,
16,NOTARÍA 2, ENSENADA, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE SEPTIMA Y AV. OBREGON 313, CENTRO  ENSENADA, BAJA CALIFORNIA, Socio desde: 1973, 0164 6174 0668,not2eda@gmail.com,
17,NOTARÍA 9, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, AVENIDA DIEGO RIVERA 2361 INT. 9, ZONA URBANA RIO TIJUANA  TIJUANA, BAJA CALIFORNIA, Socio desde: 2014, 01 664 634 3517,notaria9tj@yahoo.com.mx,
18,NOTARÍA 9, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. DIEGO RIVERA 2361 INT. 9, ZONA URBANA RIO TIJUANA  TIJUANA, BAJA CALIFORNIA, Socio desde: 1991, 0166 4634 3531,notaria9tj@yahoo.com.mx,
19,NOTARÍA 21, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, BLVD AGUA CALIENTE 11300 INT. 210, AVIACION  TIJUANA, BAJA CALIFORNIA, Socio desde: 2003, ,casanovaa@prodigy.net.mx,
20,NOTARÍA 1, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALZADA CETYS 1800 INT. LOCAL 1-D, ZONA B, FRACC. CATAVIÑA  MEXICALI, BAJA CALIFORNIA, Socio desde: 2018,, 'com');hacosta@notariapublicauno.com]
21,NOTARÍA 12, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. LAS AMERICAS ESQ. CON PRIVADA ALVARADO 236, FRACC. LOMAS DE AGUA CALIENTE 4ta. SECCION  TIJUANA, BAJA CALIFORNIA, Socio desde: 2013, 016646844112,hmlopez@notaria12tijuana.com,
22,NOTARÍA 10, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, BLVD SALINAS 4601 INT. LOCALES 3 4 5 Y 6, AVIACION  TIJUANA, BAJA CALIFORNIA, Socio desde: 2010, 01 664 621 1276,ingridfdez@yahoo.com,
23,NOTARÍA 17, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. DE LOS CHARROS 4786, FRACCIONAMIENTO JOSE SANDOVAL LA MEZA  TIJUANA, BAJA CALIFORNIA, Socio desde: 2008, 01 664 621 1094,notaria17tj@infinitummail.com,
24,NOTARÍA 16, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, BLVD. DIAZ ORDAZ 13327 INT. DESP 207, FRACC LAS PALMAS  TIJUANA, BAJA CALIFORNIA, Socio desde: 1993, 01664 6816820,notaria16_persson@hotmail.com,
25,NOTARÍA 5, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, BLVD. SANCHEZ TABOADA 10110 INT. 201, ZONA URBANA RIO TIJUANA  TIJUANA, BAJA CALIFORNIA, Socio desde: 2011, 01 664 684 9778,notaria5tijuana@yahoo.com,
26,NOTARÍA 2, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, AV MADERO 1362, SEGUNDA SECCION  MEXICALI, BAJA CALIFORNIA, Socio desde: 2013, ,jcbejarano@notarias7y2.com,
27,NOTARÍA 14, MEXICALI, BAJA CALIFORNIA, CARACTER: ADSCRITO, LERDO DE TEJADA 1299, SEGUNDA SECCION  MEXICALI, BAJA CALIFORNIA, Socio desde: 2016, 01686 5519414,jcnavarro@notaria14.com.mx,
28,NOTARÍA 7, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. JALISCO 2592 INT. LOCAL 7, DAVILA  TIJUANA, BAJA CALIFORNIA, Socio desde: 1997, 01 66 4686 4509,jjthomas@notariasiete.com,
29,NOTARÍA 7, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, MADERO 1362, 2DA. SECCION  MEXICALI, BAJA CALIFORNIA, Socio desde: 1984, 0168 6557 3207,lydiacoordinacion@notarias7y2.com,
30,NOTARÍA 2, TECATE, BAJA CALIFORNIA, CARACTER: ADSCRITO, AVE. NUEVO LEON 300 INT. 5, FRACC. EL PEDREGAL  TECATE, BAJA CALIFORNIA, Socio desde: 2018, 01 665 654 22 50,janaya@notaria2tecate.com,
31,NOTARÍA 7, ENSENADA, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE SEGUNDA Y SOTO 205 INT. 7, OBRERA  ENSENADA, BAJA CALIFORNIA, Socio desde: 2011, ,lorenagutierrez@notaria7ensenada.com,
32,NOTARÍA 8, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE G 125, NUEVA  MEXICALI, BAJA CALIFORNIA, Socio desde: 2008, 01 686 552 2018,notaria-8@prodigy.net.mx,
33,NOTARÍA 5, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, PASAJE CELAYA 1079, CENTRO CIVICO  MEXICALI, BAJA CALIFORNIA, Socio desde: 1993, TODOS LOS TELEFONOS,alfonso.vidales@gmail.com,
34,NOTARÍA 1, PLAYAS DE ROSARITO, BAJA CALIFORNIA, CARACTER: TITULAR, BLVD. BENITO JUAREZ 43, CENTRO  PLAYAS DE ROSARITO, BAJA CALIFORNIA, Socio desde: 1999, 0166 1612 3435,durazoluis@hotmail.com,
35,NOTARÍA 6, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALZADA DE LOS PRESIDENTES 828 INT. 1, FRACCIONAMIENTO RIO NUEVO  MEXICALI, BAJA CALIFORNIA, Socio desde: 2016, 686 55 40 940,notaria6mexicali@gmail.com,
36,NOTARÍA 11, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, BLVD. AGUA CALIENTE 4558 INT. 202, AVIACION  TIJUANA, BAJA CALIFORNIA, Socio desde: 1990, 0166 4681 7095,mmayo@prodigy.net.mx,
37,NOTARÍA 19, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, PASEO DE LOS HEROES 9211 INT. 109, ZONA RIO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2006, ,elopez@notaria19tj.com,
38,NOTARÍA 18, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, AVENIDA GUANAJUATO 2437, CACHO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2017, 01 664 684 93 58,melanie.graciano@notaria18tj.com,
39,NOTARÍA 4, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE A 122, CENTRO  MEXICALI, BAJA CALIFORNIA, Socio desde: 2005, ,notariaiv@prodigy.net.mx,
40,NOTARÍA 11, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, BOULEVARD AGUA CALIENTE 4558 INT. NIVEL C1 LOCAL 34, AVIACION  TIJUANA, BAJA CALIFORNIA, Socio desde: 2018, 01664 6818420,notariaoncetj@gmail.com,
41,NOTARÍA 1, ENSENADA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. LOPEZ MATEOS 2030 INT. 1, FRACCIONAMIENTO GRANADOS  ENSENADA, BAJA CALIFORNIA, Socio desde: 1993, 0164 6177 1166,notaria1eda@hotmail.com,
42,NOTARÍA 3, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, CALLE ANTONIO CASO 2040, ZONA RIO TIJUANA  TIJUANA, BAJA CALIFORNIA, Socio desde: 2016, 664 2002 427,pedrochavez@notaria3.net,
43,NOTARÍA 18, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. GUANAJUATO 2437, CACHO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2005, LOS MISMOS,licgraciano@yahoo.com.mx,
44,NOTARÍA 4, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, EDMUNDO O┤GORMAN 2333, ZONA RIO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2009, ,rhernandez@notariacuatro.com.mx,
45,NOTARÍA 12, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, CALLE ASTURIAS 1198, FRACC. VILLAFONTANA  MEXICALI, BAJA CALIFORNIA, Socio desde: 1999, TEL Y FAX,notaria12mexicali@gmail.com,
46,NOTARÍA 8, TIJUANA, BAJA CALIFORNIA, CARACTER: ADSCRITO, AV SONORA 13 INT. 3, CHAPULTEPEC  TIJUANA, BAJA CALIFORNIA, Socio desde: 2014, ,rdm@notariaocho.com,
47,NOTARÍA 8, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. SONORA 13 INT. 3, FRACC CHAPULTEPEC  TIJUANA, BAJA CALIFORNIA, Socio desde: 1996, 0166 4686 3137,ricardo@notariaocho.com,
48,NOTARÍA 11, MEXICALI, BAJA CALIFORNIA, CARACTER: TITULAR, PASAJE JALAPA 1003, CENTRO CIVICO  MEXICALI, BAJA CALIFORNIA, Socio desde: 2004, 0168 6557 1025,nota11@prodigy.net.mx,
49,NOTARÍA 13, BAJA CALIFORNIA, BAJA CALIFORNIA, CARACTER: TITULAR, BOULEVARD LAZARO CARDENAS 591, EX EJIDO COAHUILA  BAJA CALIFORNIA, BAJA CALIFORNIA, Socio desde: 1997, 01 686 837 3600,notaria13mxl@prodigy.net.mx   ,
50,NOTARÍA 3, ENSENADA, BAJA CALIFORNIA, CARACTER: TITULAR, BOULEVARD LAZARO CARDENAS 1800 INT. 2-A, FRACCIONAMIENTO PLAYA ENSENADA  ENSENADA, BAJA CALIFORNIA, Socio desde: 2007, 01 646 182 9000,rarmada@notariatresbc.com,
51,NOTARÍA 20, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, VIA RAPIDA PONIENTE, FRAC. CHIHUAHUA 15035, C.C. PLAZA MUNDO DIVERTIDO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2009,, 'com');notaria20tijuana@hotmail.com]
52,NOTARÍA 16, SAN FELIPE, BAJA CALIFORNIA, CARACTER: TITULAR, AV. MAR DE CORTEZ 614 INT. 300, SECCION II  SAN FELIPE, BAJA CALIFORNIA, Socio desde: 2017, 6865772119,rubencontrerasmiyagui@notaria16sf.com,
53,NOTARÍA 1, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, AV. REVOLUCION 1692 INT. 2do. PISO, CENTRO  TIJUANA, BAJA CALIFORNIA, Socio desde: 1993, 0166 4685 4567,notaria_uno_tij@hotmail.com,
54,NOTARÍA 9, MEXICALI, BAJA CALIFORNIA, CARACTER: ADSCRITO, AVENIDA PINO SUAREZ 1595, NUEVA  MEXICALI, BAJA CALIFORNIA, Socio desde: 2014, ,virgilio.valdes@notaria9.com,
55,NOTARÍA 3, TIJUANA, BAJA CALIFORNIA, CARACTER: TITULAR, ANTONIO CASO 2040, ZONA URBANA RIO  TIJUANA, BAJA CALIFORNIA, Socio desde: 2004, ,xiv@notaria3.net,
